bundle_id,bundle_status,event_id,season,round,race_name,gate,engine_lane,engine_lane_config,forecast_timestamp_utc,forecast_lock_utc,session_scope,driver_number,driver_name,team_name,predicted_qualifying_position,predicted_race_finish_position,predicted_points_band,predicted_dnf_probability,predicted_top1_probability,predicted_top3_probability,predicted_top5_probability,predicted_top10_probability,predicted_mean_finish_position,confidence_score,risk_flags,source_snapshot_id,forecast_artifact_id,stable_vs_challenger_delta_note,method_e_attribution_note,promotion_gate_eligible,notes
2026_1292_netherlands_zandvoort_zandvoort__post_event__stable_baseline__LOCK_READY_20260823T224726Z,forecast_source_rows_available_not_yet_locked,2026_1292_netherlands_zandvoort_zandvoort,,,Netherlands - Zandvoort - Zandvoort,post_event,stable_baseline,Engine_2026-06-07_STABLE,2026-08-23T22:47:26Z,,,1,L NORRIS,McLaren,,1,,0.0599,,,,,,0.4,,,,,,False,Actual forecast source row normalized before bundle lock. Promotion eligibility remains false until scoring.
2026_1292_netherlands_zandvoort_zandvoort__post_event__stable_baseline__LOCK_READY_20260823T224726Z,forecast_source_rows_available_not_yet_locked,2026_1292_netherlands_zandvoort_zandvoort,,,Netherlands - Zandvoort - Zandvoort,post_event,stable_baseline,Engine_2026-06-07_STABLE,2026-08-23T22:47:26Z,,,16,C LECLERC,Ferrari,,2,,0.0614,,,,,,0.4,,,,,,False,Actual forecast source row normalized before bundle lock. Promotion eligibility remains false until scoring.
2026_1292_netherlands_zandvoort_zandvoort__post_event__stable_baseline__LOCK_READY_20260823T224726Z,forecast_source_rows_available_not_yet_locked,2026_1292_netherlands_zandvoort_zandvoort,,,Netherlands - Zandvoort - Zandvoort,post_event,stable_baseline,Engine_2026-06-07_STABLE,2026-08-23T22:47:26Z,,,3,M VERSTAPPEN,Red Bull Racing,,3,,0.0621,,,,,,0.4,,,,,,False,Actual forecast source row normalized before bundle lock. Promotion eligibility remains false until scoring.
2026_1292_netherlands_zandvoort_zandvoort__post_event__stable_baseline__LOCK_READY_20260823T224726Z,forecast_source_rows_available_not_yet_locked,2026_1292_netherlands_zandvoort_zandvoort,,,Netherlands - Zandvoort - Zandvoort,post_event,stable_baseline,Engine_2026-06-07_STABLE,2026-08-23T22:47:26Z,,,81,O PIASTRI,McLaren,,4,,0.0599,,,,,,0.4,,,,,,False,Actual forecast source row normalized before bundle lock. Promotion eligibility remains false until scoring.
2026_1292_netherlands_zandvoort_zandvoort__post_event__stable_baseline__LOCK_READY_20260823T224726Z,forecast_source_rows_available_not_yet_locked,2026_1292_netherlands_zandvoort_zandvoort,,,Netherlands - Zandvoort - Zandvoort,post_event,stable_baseline,Engine_2026-06-07_STABLE,2026-08-23T22:47:26Z,,,22,Y TSUNODA,Racing Bulls,,5,,0.0826,,,,,,0.4,,,,,,False,Actual forecast source row normalized before bundle lock. Promotion eligibility remains false until scoring.
2026_1292_netherlands_zandvoort_zandvoort__post_event__stable_baseline__LOCK_READY_20260823T224726Z,forecast_source_rows_available_not_yet_locked,2026_1292_netherlands_zandvoort_zandvoort,,,Netherlands - Zandvoort - Zandvoort,post_event,stable_baseline,Engine_2026-06-07_STABLE,2026-08-23T22:47:26Z,,,12,K ANTONELLI,Mercedes,,6,,0.0629,,,,,,0.4,,,,,,False,Actual forecast source row normalized before bundle lock. Promotion eligibility remains false until scoring.
2026_1292_netherlands_zandvoort_zandvoort__post_event__stable_baseline__LOCK_READY_20260823T224726Z,forecast_source_rows_available_not_yet_locked,2026_1292_netherlands_zandvoort_zandvoort,,,Netherlands - Zandvoort - Zandvoort,post_event,stable_baseline,Engine_2026-06-07_STABLE,2026-08-23T22:47:26Z,,,6,I HADJAR,Red Bull Racing,,7,,0.0621,,,,,,0.4,,,,,,False,Actual forecast source row normalized before bundle lock. Promotion eligibility remains false until scoring.
2026_1292_netherlands_zandvoort_zandvoort__post_event__stable_baseline__LOCK_READY_20260823T224726Z,forecast_source_rows_available_not_yet_locked,2026_1292_netherlands_zandvoort_zandvoort,,,Netherlands - Zandvoort - Zandvoort,post_event,stable_baseline,Engine_2026-06-07_STABLE,2026-08-23T22:47:26Z,,,44,L HAMILTON,Ferrari,,8,,0.0614,,,,,,0.4,,,,,,False,Actual forecast source row normalized before bundle lock. Promotion eligibility remains false until scoring.
2026_1292_netherlands_zandvoort_zandvoort__post_event__stable_baseline__LOCK_READY_20260823T224726Z,forecast_source_rows_available_not_yet_locked,2026_1292_netherlands_zandvoort_zandvoort,,,Netherlands - Zandvoort - Zandvoort,post_event,stable_baseline,Engine_2026-06-07_STABLE,2026-08-23T22:47:26Z,,,63,G RUSSELL,Mercedes,,9,,0.0629,,,,,,0.4,,,,,,False,Actual forecast source row normalized before bundle lock. Promotion eligibility remains false until scoring.
2026_1292_netherlands_zandvoort_zandvoort__post_event__stable_baseline__LOCK_READY_20260823T224726Z,forecast_source_rows_available_not_yet_locked,2026_1292_netherlands_zandvoort_zandvoort,,,Netherlands - Zandvoort - Zandvoort,post_event,stable_baseline,Engine_2026-06-07_STABLE,2026-08-23T22:47:26Z,,,30,L LAWSON,Red Bull Racing,,10,,0.0621,,,,,,0.4,,,,,,False,Actual forecast source row normalized before bundle lock. Promotion eligibility remains false until scoring.
2026_1292_netherlands_zandvoort_zandvoort__post_event__stable_baseline__LOCK_READY_20260823T224726Z,forecast_source_rows_available_not_yet_locked,2026_1292_netherlands_zandvoort_zandvoort,,,Netherlands - Zandvoort - Zandvoort,post_event,stable_baseline,Engine_2026-06-07_STABLE,2026-08-23T22:47:26Z,,,27,N HULKENBERG,Audi,,11,,0.075,,,,,,0.4,,,,,,False,Actual forecast source row normalized before bundle lock. Promotion eligibility remains false until scoring.
2026_1292_netherlands_zandvoort_zandvoort__post_event__stable_baseline__LOCK_READY_20260823T224726Z,forecast_source_rows_available_not_yet_locked,2026_1292_netherlands_zandvoort_zandvoort,,,Netherlands - Zandvoort - Zandvoort,post_event,stable_baseline,Engine_2026-06-07_STABLE,2026-08-23T22:47:26Z,,,41,A LINDBLAD,Racing Bulls,,12,,0.0826,,,,,,0.4,,,,,,False,Actual forecast source row normalized before bundle lock. Promotion eligibility remains false until scoring.
2026_1292_netherlands_zandvoort_zandvoort__post_event__stable_baseline__LOCK_READY_20260823T224726Z,forecast_source_rows_available_not_yet_locked,2026_1292_netherlands_zandvoort_zandvoort,,,Netherlands - Zandvoort - Zandvoort,post_event,stable_baseline,Engine_2026-06-07_STABLE,2026-08-23T22:47:26Z,,,10,P GASLY,Alpine,,13,,0.0857,,,,,,0.4,,,,,,False,Actual forecast source row normalized before bundle lock. Promotion eligibility remains false until scoring.
2026_1292_netherlands_zandvoort_zandvoort__post_event__stable_baseline__LOCK_READY_20260823T224726Z,forecast_source_rows_available_not_yet_locked,2026_1292_netherlands_zandvoort_zandvoort,,,Netherlands - Zandvoort - Zandvoort,post_event,stable_baseline,Engine_2026-06-07_STABLE,2026-08-23T22:47:26Z,,,5,G BORTOLETO,Audi,,14,,0.075,,,,,,0.4,,,,,,False,Actual forecast source row normalized before bundle lock. Promotion eligibility remains false until scoring.
2026_1292_netherlands_zandvoort_zandvoort__post_event__stable_baseline__LOCK_READY_20260823T224726Z,forecast_source_rows_available_not_yet_locked,2026_1292_netherlands_zandvoort_zandvoort,,,Netherlands - Zandvoort - Zandvoort,post_event,stable_baseline,Engine_2026-06-07_STABLE,2026-08-23T22:47:26Z,,,14,F ALONSO,Aston Martin,,15,,0.075,,,,,,0.4,,,,,,False,Actual forecast source row normalized before bundle lock. Promotion eligibility remains false until scoring.
