event_id,gate,lane,status,source_path,row_count,columns
manual_forecast_producer_validation,pre_weekend,stable_baseline,actual_forecast_rows_found,latest/forecasts/manual_forecast_producer_validation/pre_weekend/stable_baseline/forecast_rows.csv,22,bundle_id|bundle_status|event_id|season|round|race_name|gate|engine_lane|engine_lane_config|forecast_timestamp_utc|forecast_lock_utc|session_scope|driver_number|driver_name|team_name|predicted_qualifying_position|predicted_race_finish_position|predicted_points_band|predicted_dnf_probability|predicted_top1_probability|predicted_top3_probability|predicted_top5_probability|predicted_top10_probability|predicted_mean_finish_position|confidence_score|risk_flags|source_snapshot_id|forecast_artifact_id|stable_vs_challenger_delta_note|method_e_attribution_note|promotion_gate_eligible|notes
manual_forecast_producer_validation,pre_weekend,control_room_overlay,actual_forecast_rows_found,latest/forecasts/manual_forecast_producer_validation/pre_weekend/control_room_overlay/forecast_rows.csv,22,bundle_id|bundle_status|event_id|season|round|race_name|gate|engine_lane|engine_lane_config|forecast_timestamp_utc|forecast_lock_utc|session_scope|driver_number|driver_name|team_name|predicted_qualifying_position|predicted_race_finish_position|predicted_points_band|predicted_dnf_probability|predicted_top1_probability|predicted_top3_probability|predicted_top5_probability|predicted_top10_probability|predicted_mean_finish_position|confidence_score|risk_flags|source_snapshot_id|forecast_artifact_id|stable_vs_challenger_delta_note|method_e_attribution_note|promotion_gate_eligible|notes
manual_forecast_producer_validation,pre_weekend,experimental_challenger,actual_forecast_rows_found,latest/forecasts/manual_forecast_producer_validation/pre_weekend/experimental_challenger/forecast_rows.csv,22,bundle_id|bundle_status|event_id|season|round|race_name|gate|engine_lane|engine_lane_config|forecast_timestamp_utc|forecast_lock_utc|session_scope|driver_number|driver_name|team_name|predicted_qualifying_position|predicted_race_finish_position|predicted_points_band|predicted_dnf_probability|predicted_top1_probability|predicted_top3_probability|predicted_top5_probability|predicted_top10_probability|predicted_mean_finish_position|confidence_score|risk_flags|source_snapshot_id|forecast_artifact_id|stable_vs_challenger_delta_note|method_e_attribution_note|promotion_gate_eligible|notes
manual_forecast_producer_validation,post_fp3,stable_baseline,actual_forecast_rows_found,latest/forecasts/manual_forecast_producer_validation/post_fp3/stable_baseline/forecast_rows.csv,22,bundle_id|bundle_status|event_id|season|round|race_name|gate|engine_lane|engine_lane_config|forecast_timestamp_utc|forecast_lock_utc|session_scope|driver_number|driver_name|team_name|predicted_qualifying_position|predicted_race_finish_position|predicted_points_band|predicted_dnf_probability|predicted_top1_probability|predicted_top3_probability|predicted_top5_probability|predicted_top10_probability|predicted_mean_finish_position|confidence_score|risk_flags|source_snapshot_id|forecast_artifact_id|stable_vs_challenger_delta_note|method_e_attribution_note|promotion_gate_eligible|notes
manual_forecast_producer_validation,post_fp3,control_room_overlay,actual_forecast_rows_found,latest/forecasts/manual_forecast_producer_validation/post_fp3/control_room_overlay/forecast_rows.csv,22,bundle_id|bundle_status|event_id|season|round|race_name|gate|engine_lane|engine_lane_config|forecast_timestamp_utc|forecast_lock_utc|session_scope|driver_number|driver_name|team_name|predicted_qualifying_position|predicted_race_finish_position|predicted_points_band|predicted_dnf_probability|predicted_top1_probability|predicted_top3_probability|predicted_top5_probability|predicted_top10_probability|predicted_mean_finish_position|confidence_score|risk_flags|source_snapshot_id|forecast_artifact_id|stable_vs_challenger_delta_note|method_e_attribution_note|promotion_gate_eligible|notes
manual_forecast_producer_validation,post_fp3,experimental_challenger,actual_forecast_rows_found,latest/forecasts/manual_forecast_producer_validation/post_fp3/experimental_challenger/forecast_rows.csv,22,bundle_id|bundle_status|event_id|season|round|race_name|gate|engine_lane|engine_lane_config|forecast_timestamp_utc|forecast_lock_utc|session_scope|driver_number|driver_name|team_name|predicted_qualifying_position|predicted_race_finish_position|predicted_points_band|predicted_dnf_probability|predicted_top1_probability|predicted_top3_probability|predicted_top5_probability|predicted_top10_probability|predicted_mean_finish_position|confidence_score|risk_flags|source_snapshot_id|forecast_artifact_id|stable_vs_challenger_delta_note|method_e_attribution_note|promotion_gate_eligible|notes
manual_forecast_producer_validation,post_qualifying,stable_baseline,actual_forecast_rows_found,latest/forecasts/manual_forecast_producer_validation/post_qualifying/stable_baseline/forecast_rows.csv,22,bundle_id|bundle_status|event_id|season|round|race_name|gate|engine_lane|engine_lane_config|forecast_timestamp_utc|forecast_lock_utc|session_scope|driver_number|driver_name|team_name|predicted_qualifying_position|predicted_race_finish_position|predicted_points_band|predicted_dnf_probability|predicted_top1_probability|predicted_top3_probability|predicted_top5_probability|predicted_top10_probability|predicted_mean_finish_position|confidence_score|risk_flags|source_snapshot_id|forecast_artifact_id|stable_vs_challenger_delta_note|method_e_attribution_note|promotion_gate_eligible|notes
manual_forecast_producer_validation,post_qualifying,control_room_overlay,actual_forecast_rows_found,latest/forecasts/manual_forecast_producer_validation/post_qualifying/control_room_overlay/forecast_rows.csv,22,bundle_id|bundle_status|event_id|season|round|race_name|gate|engine_lane|engine_lane_config|forecast_timestamp_utc|forecast_lock_utc|session_scope|driver_number|driver_name|team_name|predicted_qualifying_position|predicted_race_finish_position|predicted_points_band|predicted_dnf_probability|predicted_top1_probability|predicted_top3_probability|predicted_top5_probability|predicted_top10_probability|predicted_mean_finish_position|confidence_score|risk_flags|source_snapshot_id|forecast_artifact_id|stable_vs_challenger_delta_note|method_e_attribution_note|promotion_gate_eligible|notes
manual_forecast_producer_validation,post_qualifying,experimental_challenger,actual_forecast_rows_found,latest/forecasts/manual_forecast_producer_validation/post_qualifying/experimental_challenger/forecast_rows.csv,22,bundle_id|bundle_status|event_id|season|round|race_name|gate|engine_lane|engine_lane_config|forecast_timestamp_utc|forecast_lock_utc|session_scope|driver_number|driver_name|team_name|predicted_qualifying_position|predicted_race_finish_position|predicted_points_band|predicted_dnf_probability|predicted_top1_probability|predicted_top3_probability|predicted_top5_probability|predicted_top10_probability|predicted_mean_finish_position|confidence_score|risk_flags|source_snapshot_id|forecast_artifact_id|stable_vs_challenger_delta_note|method_e_attribution_note|promotion_gate_eligible|notes
manual_forecast_producer_validation,race_result,stable_baseline,actual_forecast_rows_found,latest/forecasts/manual_forecast_producer_validation/race_result/stable_baseline/forecast_rows.csv,22,bundle_id|bundle_status|event_id|season|round|race_name|gate|engine_lane|engine_lane_config|forecast_timestamp_utc|forecast_lock_utc|session_scope|driver_number|driver_name|team_name|predicted_qualifying_position|predicted_race_finish_position|predicted_points_band|predicted_dnf_probability|predicted_top1_probability|predicted_top3_probability|predicted_top5_probability|predicted_top10_probability|predicted_mean_finish_position|confidence_score|risk_flags|source_snapshot_id|forecast_artifact_id|stable_vs_challenger_delta_note|method_e_attribution_note|promotion_gate_eligible|notes
